Field,Energy,Magnetization,Susceptibility
-2.6,2.811557189038797e-26,-0.9667893660531719,8.319541040535825e+17
-2.7,-3.522881028261743e-25,-0.9711370143149293,1.2061980527656305e+18
-2.8,-2.271872430527621e-25,-0.972507157464214,9.058438417531258e+17
-2.9,-3.286358892768921e-25,-0.9729775051124753,6.354647296276753e+17
-3.0,3.5484016989775047e-25,-0.9706584867075686,1.0827626250775232e+18
-3.1,1.0653191589611398e-25,-0.9741022494887557,6.491513521283962e+17
-3.0,3.494067372433523e-25,-0.973214723926382,6.483092624461568e+17
-2.9,-1.9440221423885528e-25,-0.9766543967280169,7.062424177953153e+17
-2.8,1.9403980290961105e-24,-0.9717177914110446,1.1345637393597917e+18
-2.7,-2.925191331475666e-24,-0.9693905930470352,1.2450121863399048e+18
-2.6,2.1942637292155436e-24,-0.9672678936605336,8.367697136992828e+17
-2.5,9.32410036789365e-25,-0.9640736196319035,5.3585394811211334e+17
-2.4,5.596644508040896e-25,-0.962621676891616,6.803110939020936e+17
-2.3,2.234724480875261e-25,-0.9600040899795504,7.898011671622945e+17
-2.2,-4.401427217881384e-25,-0.9602699386503081,7.009640948560753e+17
-2.1,-3.142861792989772e-25,-0.9568588957055215,1.6670076603283123e+18
-2.0,9.545084667893667e-25,-0.9512597137014314,1.1957790096138532e+18
-1.9,-5.812885846257684e-25,-0.9530593047034768,1.650897001634965e+18
-1.8,-9.01383930411451e-25,-0.9468384458077718,2.1630464636974339e+18
-1.7,4.626086235231079e-25,-0.9456605316973421,1.498681292898485e+18
-1.6,-1.2162508098028606e-24,-0.9400981595092026,2.3075447933753175e+18
-1.5,-5.101921390797567e-25,-0.9351002044989775,2.49734832439444e+18
-1.4,-1.642735976512069e-24,-0.931881390593048,2.3125745593185085e+18
-1.3,1.4312433969251536e-24,-0.9338895705521487,1.7939650384699597e+18
-1.2,-1.0014391694070042e-26,-0.9199386503067488,1.3583754846765202e+18
-1.1,1.736286255745607e-24,-0.915546012269938,2.5123673673640745e+18
-1.0,-8.259129253578722e-25,-0.9060490797546012,2.3104925918598287e+18
-0.9,-6.180461656286262e-25,-0.9060245398773008,1.7556320298095107e+18
-0.8,1.4330929155304649e-24,-0.8910102249488737,2.4425247960914473e+18
-0.7,-5.268358478732082e-25,-0.8835950920245403,5.997723359813478e+18
-0.6,1.4372631318118354e-25,-0.8861635991820028,2.7894463738998113e+18
-0.5,3.4482469068098266e-24,-0.8743599182004089,4.077797109058248e+18
-0.4,2.3650572666159497e-24,-0.8630674846625784,3.8062212410563256e+18
-0.3,1.5044020430020452e-25,-0.8492883435582825,7.613236120282557e+18
-0.2,4.459718170339415e-25,-0.8289652351738241,4.6018758523282755e+18
-0.1,1.981213885466664e-24,-0.8265316973415142,4.3940109991295677e+18
0.0,5.090834523312869e-24,-0.7880736196319019,8.584791545575235e+18
0.1,-1.1559837801660543e-24,-0.7533783231083839,5.78327877239813e+18
0.2,-1.7180917745603211e-25,-0.7551329243353788,9.029832563102946e+18
0.3,4.260964823205718e-24,-0.6867361963190178,2.4285859342198923e+19
0.4,2.549671831252364e-24,-0.6655869120654393,3.114309319845719e+19
0.5,6.615378084772977e-24,-0.51160327198364,1.4699875271215579e+20
0.6,-3.6872948292214383e-23,0.7704580777096111,8.355886087877726e+20
0.7,-7.977038304171796e-25,0.8856646216768914,4.908005015619974e+18
0.8,8.441659414936574e-25,0.8982453987730054,2.513413923034263e+18
0.9,-2.3241155079124748e-24,0.9023312883435577,2.8679709966441093e+18
1.0,-6.559604723435573e-25,0.9138241308793449,1.6171819198746708e+18
1.1,-2.197406100245396e-25,0.9164621676891618,1.8076332494275722e+18
1.2,5.023737910478549e-25,0.9257873210633951,2.8659437795420636e+18
1.3,-9.791082302175855e-25,0.9279182004089981,3.095848804515477e+18
1.4,4.326751380875255e-25,0.9286871165644185,2.800529204647561e+18
1.5,1.3474799403271724e-25,0.928323108384459,2.2743055068232282e+18
1.6,3.633320432049074e-25,0.9373619631901847,1.729843153712546e+18
1.7,-3.4229782397300674e-25,0.9432147239263802,1.4249611359487383e+18
1.8,9.655360453022479e-25,0.9451738241308805,1.5002976399804099e+18
1.9,5.002335731672812e-25,0.9487075664621689,1.829775169687207e+18
2.0,2.3117166026993907e-25,0.9526339468302657,1.5757964571261932e+18
2.1,-2.024248024138244e-24,0.9544744376278124,1.9502162852795924e+18
2.2,6.363056777897727e-25,0.9588957055214721,1.1030115393968873e+18
2.3,-1.0100943826053164e-24,0.9626380368098171,6.852250603890108e+17
2.4,-4.6101083504457915e-25,0.9640858895705537,8.394495745509764e+17
2.5,-1.3561531917586891e-24,0.9634519427402862,1.1137159627820686e+18
2.6,7.139164415165637e-25,0.9656482617586919,8.331445611613231e+17
2.7,-4.376861533030678e-25,0.9680408997955007,7.837355049553317e+17
2.8,3.010013399509231e-25,0.9688220858895724,8.70283721120163e+17
2.9,1.3223957956932524e-24,0.972421267893662,5.84183501571358e+17
3.0,-1.827672002658488e-24,0.97311656441718,1.1491733658251868e+18
