Field,Energy,Magnetization,Susceptibility
-2.3,-3.653799440061364e-25,-0.8601533742331284,1.118490933578013e+19
-2.2,2.116294171566467e-24,-0.84597137014315,1.2181493188465203e+19
-2.1,-9.353871370204587e-25,-0.8424130879345609,1.6459207747437974e+19
-2.0,3.473054129979554e-24,-0.8207361963190186,1.3035068963219323e+19
-1.9,4.849908229959117e-25,-0.8108895705521462,7.836058361725806e+18
-1.8,1.278434148204501e-24,-0.8141513292433536,1.6499789033906616e+19
-1.7,5.68032460666461e-24,-0.7844274028629862,1.90990990139455e+19
-1.6,1.8059269935787346e-24,-0.7783333333333332,1.7388089501731023e+19
-1.5,3.584055987822079e-24,-0.7464212678936603,2.60114175529639e+19
-1.4,6.331217502085875e-25,-0.7266768916155427,2.3601786704290312e+19
-1.3,-5.197224106114532e-25,-0.725235173824131,2.5819231048597606e+19
-1.2,2.0482478561145298e-24,-0.6848261758691205,2.445281271088372e+19
-1.1,1.7300609144683084e-24,-0.6664723926380358,2.2855903809989075e+19
-1.0,3.0432220561554063e-24,-0.6321472392638038,2.8706722367759176e+19
-0.9,2.783388743490795e-24,-0.5714723926380366,2.9070836529658175e+19
-0.8,-4.241680070184228e-25,-0.5821267893660532,4.896834305655246e+19
-0.7,3.835481484730051e-24,-0.4954294478527599,4.409566038513644e+19
-0.6,2.0854987023640112e-24,-0.4685378323108382,4.721629802363925e+19
-0.5,-2.6465158083742376e-24,-0.42229038854805756,5.416882537700677e+19
-0.4,-4.841837091451977e-25,-0.3536298568507157,6.4886800089738674e+19
-0.3,-8.971471197730122e-25,-0.26762781186094065,7.350555854456942e+19
-0.2,2.89237960960327e-24,-0.22286298568507126,7.060151190169433e+19
-0.1,1.9794781894089864e-24,-0.1164417177914109,7.768024975106412e+19
0.0,1.4579872198363992e-24,-0.037177914110429464,5.770411830650531e+19
0.1,-1.6627628462310694e-24,0.10429447852760731,8.969320992588674e+19
0.2,-1.3352104373292524e-24,0.18103271983640082,5.099453661901825e+19
0.3,4.465719841942875e-25,0.2704498977505112,6.772902545338258e+19
0.4,-1.6380613679141115e-24,0.3484764826175869,5.392908963304408e+19
0.5,-2.4128385209509195e-24,0.4191922290388547,5.780778667159358e+19
0.6,-4.8097085658896515e-25,0.46943762781186066,4.1877728496091685e+19
0.7,2.5240291439058597e-25,0.514100204498978,4.725108328126396e+19
0.8,-3.9048953029938465e-24,0.5923824130879344,5.11721149504074e+19
0.9,7.974750518057286e-25,0.5957975460122702,2.7674411478443663e+19
1.0,-1.4581894855010183e-24,0.6344989775051124,1.5249382119549764e+19
1.1,-2.0125162202106262e-24,0.667648261758691,3.0365225430797185e+19
1.2,-4.368258312924335e-24,0.6979038854805726,1.7366168157613824e+19
1.3,1.8597191799325176e-24,0.7121983640081806,1.90079432879078e+19
1.4,-2.241508561378326e-24,0.7350511247443758,1.4214936329339515e+19
1.5,2.8517998737729997e-24,0.7643865030674849,2.2647882700207346e+19
1.6,-2.959666627157397e-25,0.7738139059304694,1.7879580027495574e+19
