Field,Energy,Magnetization,Susceptibility
-2.9,-1.7066796167688968e-25,-0.6531697341513294,3.659831843516319e+20
-2.8,1.0259061901022487e-24,-0.6302658486707559,4.4637537600338736e+20
-2.7,1.0712784290797558e-24,-0.6286298568507149,4.6198649815390886e+20
-2.6,-2.166856634683028e-24,-0.5948875255623708,4.9687532119095194e+20
-2.5,-6.392929487730076e-24,-0.587730061349693,4.900387931479834e+20
-2.4,-1.0319811342331277e-23,-0.5815950920245399,5.2699892429157656e+20
-2.3,-4.759339042535777e-25,-0.561145194274028,5.2840281089714396e+20
-2.2,5.04941762478528e-24,-0.5263803680981594,5.1501440826447417e+20
-2.1,1.702313250674849e-24,-0.5063394683026585,4.8956396696213724e+20
-2.0,1.8566548000000004e-24,-0.4999999999999995,5.98244655409605e+20
-1.9,6.82804736110427e-24,-0.456441717791411,5.3019309942432406e+20
-1.8,6.687374436073621e-24,-0.44989775051124686,5.5507907898534475e+20
-1.7,-5.644572307607356e-24,-0.42883435582822066,5.61622474536015e+20
-1.6,1.2180262982413095e-24,-0.4089979550102251,5.905565895895051e+20
-1.5,2.269561158895707e-24,-0.36850715746421275,5.975045564311735e+20
-1.4,2.4318760723926348e-24,-0.35644171779141154,6.35626315922248e+20
-1.3,7.732074984580781e-24,-0.3296523517382413,6.373390818068642e+20
-1.2,1.0820994233128836e-24,-0.30143149284253623,6.458968547734458e+20
-1.1,5.410686958568503e-24,-0.28507157464212696,6.52176188822818e+20
-1.0,-4.0436346871165603e-25,-0.27177914110429435,6.915516347994535e+20
-0.9,1.7068694587730044e-24,-0.2478527607361963,6.071367447723324e+20
-0.8,-6.3635039770961155e-25,-0.19284253578732105,7.257403314706481e+20
-0.7,-1.5986595164417149e-24,-0.17300613496932524,6.978636737136647e+20
-0.6,2.2177342917791413e-24,-0.150920245398773,6.930778618253435e+20
-0.5,1.7560385378323094e-25,-0.1310838445807771,6.547380699019916e+20
-0.4,1.7867929424949004e-24,-0.10940695296523521,6.698186464673188e+20
-0.3,-1.7256638171779117e-25,-0.08098159509202456,7.188747324367304e+20
-0.2,-5.1257341104294724e-26,-0.06380368098159513,6.938845818247414e+20
-0.1,7.346885558282209e-26,-0.010429447852760747,6.490898186149134e+20
0.0,0.0,0.010633946830265853,7.115173491389149e+20
0.1,1.689593836400839e-26,0.0408997955010225,7.043295466217552e+20
0.2,7.840474768916204e-25,0.03885480572597141,7.049146003150115e+20
0.3,-1.2489705449079757e-24,0.07423312883435587,6.152838899914817e+20
0.4,-3.2994540310838496e-24,0.0942740286298569,6.729946522307156e+20
0.5,-8.096761474437626e-25,0.1372188139059305,6.391923574811546e+20
0.6,-2.37264536711656e-24,0.16298568507157477,6.788015826768323e+20
0.7,-1.9175940833128794e-24,0.19754601226993873,6.413969076296582e+20
0.8,-7.851865289161547e-25,0.2028629856850714,6.721661289880905e+20
0.9,2.0895909390184065e-24,0.22494887525562388,7.088791567084483e+20
1.0,1.5054470924335381e-24,0.2689161554192231,6.624382486349817e+20
1.1,-5.139212892719834e-24,0.3016359918200411,6.497378594552655e+20
1.2,5.23280500073619e-24,0.31513292433537854,6.079592115585037e+20
1.3,2.919580180899805e-24,0.32903885480572626,6.517800965708627e+20
1.4,-2.9474869555010258e-24,0.3633946830265847,6.750913974543788e+20
1.5,2.2866469392638054e-24,0.36789366053169736,5.658426133917265e+20
1.6,-1.9166448732924307e-24,0.4145194274028631,5.5284061268069994e+20
1.7,4.1019161823721836e-24,0.4200408997955009,6.398137499131267e+20
1.8,-6.776220493987731e-24,0.4527607361963189,5.555611729189152e+20
1.9,1.3190791970183975e-23,0.4760736196319017,6.032812045950314e+20
2.0,-1.637577127280163e-23,0.4910020449897754,5.2125498099254356e+20
2.1,1.4152721404908002e-24,0.5137014314928423,5.277051071138693e+20
2.2,-6.953912609815952e-24,0.5202453987730057,5.7305827560857495e+20
2.3,-1.2771620825153386e-23,0.5490797546012265,5.035350007054842e+20
2.4,-9.35389522552147e-24,0.5599182004089979,4.9797638497388954e+20
2.5,-2.0536158792433545e-23,0.5924335378323108,4.946477565079011e+20
2.6,1.841087755664623e-24,0.6118609406952962,4.7122743940826084e+20
2.7,6.730088886993867e-24,0.6157464212678924,3.5624440237694045e+20
2.8,-9.785975626830249e-24,0.6382413087934555,4.701518127424017e+20
2.9,-1.179811102817993e-23,0.6691206543967275,4.194738077351645e+20
3.0,4.106282548466261e-24,0.676278118609407,3.756747259660265e+20
